stock_id,month_id,month_start_open_usd,month_end_close_usd,month_high_usd,month_low_usd,monthly_volume,intramonth_return,return_1m,return_3m,return_6m,intramonth_volatility,volatility_3m,volatility_6m,trading_days,avg_volume_3m,volume_ratio,price_range_ratio
US634,2022_07,34.388,42.073,43.481,33.068,31161200,0.223479,0.210748,0.154295,0.110925,0.452895,0.543819,0.565568,20,2265953.0,0.625,0.302815
US634,2022_08,41.457,42.122,48.888,40.983,29876300,0.016041,0.001162,0.288409,0.336584,0.410977,0.373085,0.466616,23,1782511.0,0.762,0.190684
US634,2022_09,41.447,41.306,50.364,40.052,47000700,-0.003402,-0.019373,0.188672,0.074572,0.711604,0.441145,0.380617,21,1636942.0,1.305,0.248799
US634,2022_10,41.884,43.117,45.468,41.1,28467600,0.029438,0.04386,0.024826,0.182951,0.3723,0.111742,0.362898,21,1596130.0,0.811,0.104279
US634,2022_11,43.783,49.434,51.255,39.827,33006000,0.129068,0.146491,0.17359,0.512063,0.510198,0.289974,0.30598,21,1643550.0,0.913,0.261016
US634,2022_12,49.884,51.525,56.651,46.398,42241400,0.032896,0.042296,0.247394,0.482742,0.658602,0.206844,0.309194,21,1571439.0,1.222,0.205536
US634,2023_01,52.182,57.291,57.311,49.406,25715500,0.097907,0.111915,0.328719,0.361705,0.288686,0.183842,0.220852,20,1529741.0,0.764,0.151475
US634,2023_02,56.948,58.007,62.655,54.957,20832200,0.018596,0.012496,0.173426,0.377121,0.378261,0.176743,0.214794,19,1345289.0,0.704,0.135182
US634,2023_03,57.772,64.078,66.392,56.84,37603100,0.109153,0.104665,0.243642,0.551312,0.38769,0.191999,0.178506,23,1275012.0,1.341,0.165337
US634,2023_04,64.392,62.379,67.78,60.366,28005800,-0.031262,-0.026513,0.088814,0.446728,0.391927,0.233344,0.230104,19,1309714.0,0.972,0.115144
US634,2023_05,62.507,48.081,62.811,46.225,35153100,-0.23079,-0.229219,-0.17112,-0.027371,0.388756,0.582711,0.434406,22,1526697.0,1.047,0.265357
US634,2023_06,47.914,53.172,53.988,46.205,51372400,0.109738,0.105886,-0.170204,0.031969,0.41402,0.584663,0.457067,21,1735323.0,1.346,0.162444
US637,2020_01,21.904,16.051,21.931,15.822,6618700,-0.267211,-0.261053,-0.182025,-0.05981,0.333816,0.639485,0.52629,21,358379.0,0.839,0.278914
US637,2020_02,16.105,10.545,17.002,9.639,10500400,-0.345234,-0.34302,-0.47169,-0.42431,0.874988,0.793351,0.691399,19,389968.0,1.224,0.457127
US637,2020_03,10.618,4.824,10.764,2.894,24047600,-0.545677,-0.542547,-0.777919,-0.774015,2.417852,0.501534,0.827016,22,623738.0,1.752,0.741201
US637,2020_04,4.49,7.523,7.931,2.987,30275200,0.675501,0.559616,-0.531277,-0.616596,2.311386,2.034367,1.353011,21,982170.0,1.401,1.10124
US637,2020_05,7.069,6.651,7.885,4.963,23820400,-0.059131,-0.115906,-0.369242,-0.666764,1.304007,1.925156,1.343059,20,1183988.0,0.914,0.413386
US637,2020_06,6.67,7.798,10.668,6.559,28776500,0.169115,0.172464,0.616648,-0.640972,1.186084,1.1742,1.376622,22,1255638.0,1.042,0.616134
US637,2020_07,7.901,5.9,8.21,5.853,15689700,-0.253259,-0.243405,-0.215738,-0.632398,0.819016,0.738052,1.371527,22,1034645.0,0.689,0.298225
US637,2020_08,5.91,7.303,7.415,5.601,15911500,0.235702,0.237718,0.097955,-0.307456,0.684596,0.904085,1.355603,21,914814.0,0.791,0.306962
US637,2020_09,7.209,9.007,10.835,7.088,22873300,0.24941,0.233375,0.154995,0.867221,0.969471,0.957933,0.989405,21,825371.0,1.26,0.519767
US637,2020_10,9.045,7.236,9.912,7.132,9905200,-0.2,-0.196653,0.226366,-0.038207,0.622674,0.864432,0.775822,22,737727.0,0.61,0.307292
US637,2020_11,7.434,11.089,13.85,7.349,14698900,0.49166,0.532552,0.518496,0.66724,1.224282,1.26978,1.018178,20,719355.0,0.929,0.874525
US637,2020_12,11.428,14.823,14.87,10.524,13290800,0.297077,0.336692,0.645697,0.900773,0.511287,1.307332,1.062956,22,574165.0,1.052,0.380308
US637,2021_01,14.87,14.311,16.812,13.374,9974400,-0.037592,-0.034505,0.977866,1.425588,0.680499,0.997699,0.906991,19,575214.0,0.788,0.231211
US637,2021_02,14.349,15.022,16.802,13.876,5668400,0.046902,0.049636,0.354629,1.056999,0.520471,0.674193,0.919601,19,438388.0,0.588,0.20396
US637,2021_03,15.533,20.725,21.661,15.107,13944100,0.334256,0.37964,0.398152,1.300935,0.815027,0.758284,0.971863,23,448286.0,1.414,0.421951
US637,2021_04,20.848,22.16,24.508,18.928,12230700,0.062932,0.069266,0.548425,2.062577,0.533615,0.641279,0.779659,21,482473.0,1.152,0.26767
US637,2021_05,22.474,23.843,26.353,22.255,13144200,0.060915,0.075933,0.587219,1.150092,0.701354,0.614188,0.587094,20,595742.0,1.003,0.182318
US637,2021_06,24.737,26.01,27.983,23.79,14582800,0.051461,0.090906,0.255043,0.754741,0.609097,0.038391,0.490568,22,605420.0,1.095,0.169534
US637,2021_07,26.344,23.58,26.859,20.53,8467300,-0.10492,-0.093441,0.064066,0.647627,0.539974,0.35467,0.535827,21,548398.0,0.702,0.240231
US637,2021_08,23.78,23.437,24.505,21.331,9598800,-0.014424,-0.006063,-0.017025,0.560195,0.533712,0.319442,0.552748,22,494680.0,0.882,0.133467
US637,2021_09,25.257,21.244,25.257,20.279,13891300,-0.158887,-0.09356,-0.183241,0.025067,0.579387,0.174875,0.294103,21,484203.0,1.304,0.197125
US637,2021_10,21.397,22.047,22.774,20.69,7821000,0.030378,0.037804,-0.064997,-0.005095,0.391822,0.231675,0.281246,21,474411.0,0.749,0.097408
US637,2021_11,22.133,22.573,27.765,21.99,11904500,0.01988,0.023851,-0.036857,-0.053255,0.637238,0.249947,0.256951,21,509345.0,1.062,0.260907
US637,2021_12,23.529,21.756,24.189,19.523,11353900,-0.075354,-0.03619,0.024103,-0.163555,0.44672,0.136195,0.196861,22,470900.0,1.096,0.198293
US637,2022_01,21.996,23.003,23.943,20.183,11367000,0.045781,0.057319,0.043361,-0.024455,0.53612,0.164128,0.191851,20,524627.0,0.985,0.170955
US637,2022_02,23.224,19.914,23.684,18.629,9839600,-0.142525,-0.134278,-0.117782,-0.150298,0.485699,0.331889,0.267749,19,493341.0,0.907,0.217679
US637,2022_03,19.962,18.608,20.903,17.094,18407100,-0.067829,-0.065609,-0.144711,-0.124096,0.643774,0.336263,0.252869,23,600208.0,1.394,0.190774
US637,2022_04,18.791,22.073,23.383,18.271,11765900,0.174658,0.186239,-0.040425,0.001183,0.412484,0.584592,0.38581,20,606252.0,0.882,0.272029
US637,2022_05,22.17,27.397,28.822,18.926,20884800,0.235769,0.241169,0.375725,0.21369,1.183345,0.56667,0.512578,21,773603.0,1.227,0.446374
US637,2022_06,27.532,25.322,28.639,24.618,14862500,-0.08027,-0.075732,0.360821,0.163896,0.549304,0.586638,0.529715,21,719897.0,0.938,0.146053
US637,2022_07,25.071,23.952,27.638,22.533,12006900,-0.044633,-0.054116,0.085093,0.041228,0.566846,0.613329,0.541678,20,723548.0,0.754,0.203618
US637,2022_08,23.865,24.627,30.041,23.556,17193300,0.03193,0.028203,-0.101093,0.236649,0.710085,0.189979,0.478325,23,667617.0,1.171,0.271735
US637,2022_09,24.511,23.436,26.31,22.507,13499700,-0.043858,-0.048376,-0.074488,0.259456,0.484175,0.159209,0.469441,21,646968.0,0.948,0.155143
US637,2022_10,23.833,26.445,27.016,22.933,7878300,0.109596,0.128406,0.104103,0.198054,0.324256,0.307107,0.433819,21,584414.0,0.613,0.171336
US637,2022_11,26.735,23.378,27.577,22.904,11269200,-0.125566,-0.11599,-0.050734,-0.146698,0.558274,0.437157,0.304311,21,494655.0,1.036,0.17481
US637,2022_12,23.271,21.636,23.358,18.724,16607000,-0.070259,-0.074516,-0.076809,-0.145575,0.535681,0.45305,0.303809,21,541735.0,1.393,0.199168
US637,2023_01,21.859,25.268,25.394,20.713,12766900,0.155954,0.167863,-0.044527,0.05494,0.351419,0.531113,0.396749,20,615805.0,0.942,0.214127
US637,2023_02,25.219,25.355,26.783,22.597,12989200,0.005393,0.003459,0.084578,0.029553,0.473705,0.428618,0.396205,19,641865.0,0.92,0.165961
US637,2023_03,25.073,21.071,25.928,20.009,16646500,-0.159614,-0.168971,-0.026115,-0.100917,0.409446,0.58347,0.468975,23,642464.0,1.178,0.236068
US637,2023_04,21.119,22.211,22.844,20.73,8116700,0.051707,0.054092,-0.120989,-0.160129,0.368606,0.405099,0.426177,19,572006.0,0.645,0.100092
US637,2023_05,22.103,16.814,23.029,16.765,11383400,-0.239289,-0.242982,-0.336867,-0.280781,0.467565,0.535701,0.520543,22,547676.0,0.945,0.283385
US637,2023_06,16.862,23.383,25.357,16.414,15460500,0.386728,0.390726,0.109751,0.080771,0.513941,1.098327,0.796631,21,529706.0,1.327,0.530339
US638,2020_01,41.652,37.046,41.677,36.954,28111300,-0.110583,-0.106284,0.142665,0.205287,0.211594,0.500817,0.472735,21,1884389.0,0.678,0.113412
US638,2020_02,37.18,30.496,39.14,29.859,33847200,-0.179774,-0.176803,-0.200632,0.083421,0.342525,0.472226,0.543503,19,1509738.0,1.019,0.249606
US638,2020_03,30.814,18.143,32.782,11.274,70817700,-0.411209,-0.405056,-0.562297,-0.466153,1.381051,0.540994,0.71078,22,2011761.0,1.6,0.698016
US638,2020_04,16.923,25.081,27.078,14.952,77515600,0.482066,0.382408,-0.322957,-0.226367,1.251513,1.403507,0.96906,21,2760311.0,1.276,0.716591
US638,2020_05,24.459,30.774,31.559,21.839,61421500,0.258187,0.226948,0.00911,-0.19335,0.690161,1.444781,0.994198,20,3178103.0,0.878,0.397418
US638,2020_06,30.978,35.482,36.445,29.579,70476800,0.145394,0.153002,0.955655,-0.144004,0.524041,0.405618,1.012157,22,3172938.0,1.01,0.221649
US638,2020_07,35.474,39.232,40.917,32.403,44015900,0.105937,0.105672,0.564164,0.059006,0.406241,0.211736,0.996793,22,2665367.0,0.751,0.24
US638,2020_08,39.369,46.541,49.19,38.165,66197300,0.182174,0.186322,0.512372,0.526149,0.626322,0.140391,0.930599,21,2737727.0,1.099,0.280035
US638,2020_09,46.386,50.053,51.609,45.853,46628500,0.079054,0.075446,0.410643,1.758732,0.328276,0.198553,0.379426,21,2376389.0,0.892,0.124086
US638,2020_10,50.338,48.989,54.731,47.865,40598100,-0.026799,-0.021251,0.248713,0.953191,0.29758,0.359806,0.306182,22,2324605.0,0.794,0.136403
US638,2020_11,49.352,49.127,52.387,43.999,61672700,-0.004559,0.002824,0.055565,0.596407,0.452293,0.174377,0.283297,20,2256050.0,1.243,0.169967
US638,2020_12,49.629,48.889,50.84,44.802,51725500,-0.014911,-0.004841,-0.023238,0.377863,0.259482,0.042606,0.278489,22,2333277.0,1.008,0.121662
US638,2021_01,48.942,58.283,63.301,47.924,43381200,0.190859,0.192137,0.189716,0.485614,0.367058,0.386518,0.335497,19,2375445.0,0.83,0.3142
US638,2021_02,58.918,62.075,69.86,58.144,29223200,0.053583,0.065065,0.263556,0.333765,0.316741,0.345931,0.274397,19,1883786.0,0.705,0.198849
US638,2021_03,62.893,66.54,70.882,58.065,44490500,0.057987,0.071922,0.361022,0.329394,0.534395,0.247572,0.273705,23,1774165.0,1.14,0.203791
US638,2021_04,67.44,72.158,75.671,66.994,31196700,0.069958,0.084438,0.238066,0.472948,0.260817,0.03403,0.246198,21,1589552.0,0.892,0.12866
US638,2021_05,73.111,85.221,88.516,72.359,43139400,0.165639,0.181037,0.372876,0.734706,0.689033,0.206853,0.260528,20,1800403.0,1.089,0.220987
US638,2021_06,86.541,87.867,90.261,78.237,39198000,0.015322,0.031043,0.320521,0.797258,0.31605,0.263364,0.229535,22,1720214.0,1.036,0.138937
US638,2021_07,87.867,91.331,94.927,80.228,24245100,0.039423,0.039425,0.265708,0.567031,0.323409,0.291966,0.186877,21,1614886.0,0.682,0.167282
US638,2021_08,91.682,123.491,126.938,90.13,60761200,0.346949,0.352122,0.449059,0.989379,0.558517,0.633942,0.425172,22,1881883.0,1.468,0.401473
US638,2021_09,124.482,109.899,129.262,109.862,50353000,-0.117149,-0.110067,0.250738,0.651625,0.351996,0.817002,0.542984,21,2050898.0,1.116,0.155844
US638,2021_10,111.0,113.973,118.239,103.54,32804800,0.026784,0.037071,0.247905,0.579484,0.368661,0.817956,0.549567,21,2180591.0,0.684,0.13243
US638,2021_11,114.872,107.871,131.012,107.247,50595400,-0.060946,-0.053538,-0.126489,0.26577,0.501695,0.25712,0.554809,21,2026564.0,1.135,0.206886
US638,2021_12,109.275,105.933,109.999,91.461,52833700,-0.030583,-0.017962,-0.036082,0.205608,0.489672,0.158142,0.562956,22,2064150.0,1.163,0.169655
US638,2022_01,106.173,106.311,111.064,95.873,45285600,0.0013,0.003566,-0.067225,0.164015,0.421611,0.0999,0.565502,20,2253253.0,0.914,0.14308
US638,2022_02,106.864,96.73,109.931,85.039,25922500,-0.094831,-0.090121,-0.103279,-0.216703,0.431577,0.169987,0.195439,19,1879421.0,0.627,0.232931
US638,2022_03,97.163,92.549,106.715,91.378,42280400,-0.047487,-0.043225,-0.126346,-0.15787,0.609014,0.162271,0.155477,23,1719523.0,1.118,0.157855
US638,2022_04,92.836,89.218,101.478,88.172,28181600,-0.038972,-0.035993,-0.160784,-0.2172,0.571348,0.101799,0.110681,20,1460371.0,0.877,0.143327
US638,2022_05,89.329,75.162,95.26,58.711,94732600,-0.158594,-0.15754,-0.222966,-0.303217,0.806722,0.236194,0.202159,21,2502948.0,1.72,0.409157
US638,2022_06,75.135,70.166,79.922,65.362,39953600,-0.066134,-0.06648,-0.241853,-0.337642,0.517307,0.219066,0.191083,21,2467694.0,0.736,0.193786
US638,2022_07,70.361,87.128,90.889,69.188,28774400,0.2383,0.241741,-0.023428,-0.180446,0.384052,0.724868,0.477823,20,2476676.0,0.528,0.308415
US638,2022_08,86.355,99.025,107.58,85.787,35794600,0.14672,0.136553,0.317481,0.023727,0.40287,0.542747,0.510408,23,1583676.0,1.027,0.252372
US638,2022_09,98.103,97.843,112.028,93.327,37976000,-0.00265,-0.011934,0.394462,0.057207,0.573271,0.441506,0.504087,21,1553712.0,1.111,0.190625
US638,2022_10,99.152,106.371,110.41,98.432,29682500,0.072807,0.087156,0.220865,0.192262,0.339211,0.261944,0.502675,21,1567471.0,0.861,0.120804
US638,2022_11,109.204,111.813,114.543,91.644,42173300,0.023891,0.05116,0.129137,0.487617,0.684222,0.173755,0.379025,21,1664118.0,1.152,0.209693
US638,2022_12,112.477,112.942,117.505,100.004,32705800,0.004134,0.010097,0.154314,0.609647,0.479557,0.133566,0.322657,21,1584267.0,0.938,0.1556
US638,2023_01,113.224,122.772,123.11,111.308,21841400,0.084328,0.087039,0.15419,0.40911,0.256066,0.133369,0.190191,20,1465462.0,0.677,0.104237
US638,2023_02,122.613,120.772,129.974,118.707,16983000,-0.015015,-0.016289,0.08013,0.219615,0.186279,0.185974,0.163524,19,1083791.0,0.712,0.09189
US638,2023_03,119.467,134.137,143.288,119.261,45950500,0.122795,0.110657,0.187661,0.370934,0.455939,0.23388,0.171614,23,1284468.0,1.626,0.201116
US638,2023_04,133.768,137.086,143.023,127.236,23229800,0.024804,0.021989,0.116589,0.288756,0.26129,0.225577,0.166964,19,1305505.0,0.809,0.118022
US638,2023_05,137.256,120.542,137.729,114.946,41766100,-0.121772,-0.120681,-0.001904,0.078073,0.337856,0.404312,0.284815,22,1681006.0,1.129,0.165989
US638,2023_06,120.75,125.899,131.757,119.068,25588300,0.042642,0.04444,-0.06141,0.114727,0.24193,0.310238,0.28739,21,1372488.0,0.847,0.105084
US641,2020_01,54.503,46.297,54.677,46.138,36002100,-0.150561,-0.147596,-0.056057,-0.147701,0.239032,0.408695,0.370939,21,1384677.0,1.182,0.156667
US641,2020_02,46.615,39.848,49.424,38.523,35107900,-0.145168,-0.139307,-0.245133,-0.128999,0.347393,0.345016,0.355199,19,1554329.0,1.027,0.233842
US641,2020_03,39.818,22.614,41.718,18.714,82201400,-0.432066,-0.432482,-0.583635,-0.542905,1.53197,0.578239,0.639322,22,2322900.0,1.609,0.577718
US641,2020_04,21.528,26.869,29.212,19.886,70503100,0.248096,0.188139,-0.419642,-0.452176,1.008779,1.075493,0.758989,21,2845642.0,1.126,0.433226
US641,2020_05,25.775,28.017,31.023,21.458,45989200,0.086984,0.042742,-0.296888,-0.469244,0.927999,1.124409,0.744718,20,3010511.0,0.694,0.371113
US641,2020_06,28.349,29.906,37.768,27.606,52734800,0.054923,0.067396,0.322421,-0.44939,0.798834,0.269544,0.759644,22,2564047.0,0.935,0.358455
US641,2020_07,29.427,30.235,30.518,25.848,40712200,0.027458,0.011024,0.125288,-0.34693,0.555612,0.097894,0.75395,22,2112670.0,0.876,0.158709
US641,2020_08,30.259,31.028,34.191,29.286,27393000,0.025414,0.02622,0.107458,-0.221333,0.368943,0.101036,0.739807,21,1830909.0,0.68,0.162127
US641,2020_09,30.706,30.548,33.599,28.559,31585400,-0.005146,-0.015483,0.021468,0.350811,0.393192,0.073113,0.248565,21,1510464.0,0.951,0.164116
US641,2020_10,30.508,36.346,37.176,29.645,32425400,0.19136,0.189804,0.202096,0.352704,0.520809,0.375877,0.250733,22,1384906.0,1.064,0.246858
US641,2020_11,36.889,39.293,44.308,34.365,49736700,0.065168,0.081081,0.266359,0.40244,0.991748,0.355776,0.252598,20,1723447.0,1.312,0.269539
US641,2020_12,40.666,45.195,46.093,40.323,34769300,0.111371,0.15021,0.479486,0.511248,0.252936,0.190616,0.283653,22,1771688.0,0.892,0.141886
US641,2021_01,45.842,46.279,53.464,44.321,28298700,0.009533,0.023989,0.273299,0.530628,0.485935,0.218953,0.277287,19,1709162.0,0.753,0.199435
US641,2021_02,46.7,55.098,59.653,45.891,22647600,0.179829,0.190559,0.402243,0.775743,0.399214,0.301018,0.302752,19,1298721.0,0.793,0.294699
US641,2021_03,56.506,58.608,60.079,53.641,39208300,0.0372,0.063711,0.29679,0.918583,0.394412,0.301378,0.242953,23,1365979.0,1.305,0.113928
US641,2021_04,58.371,61.402,62.195,54.213,33717700,0.051926,0.047672,0.326783,0.689392,0.291285,0.271162,0.222393,21,1448085.0,1.058,0.136739
US641,2021_05,62.162,64.123,65.226,59.907,25831300,0.031547,0.044305,0.163795,0.631924,0.223555,0.035921,0.232905,20,1496323.0,0.785,0.085556
US641,2021_06,64.948,58.824,65.242,55.69,32975700,-0.094291,-0.082641,0.003673,0.301554,0.328211,0.257325,0.302895,22,1401889.0,1.069,0.147067
US641,2021_07,59.434,56.614,59.797,52.005,26629900,-0.047448,-0.037566,-0.077985,0.223314,0.378839,0.222935,0.326187,21,1294498.0,0.935,0.131104
US641,2021_08,57.018,60.943,62.674,54.833,26826400,0.068838,0.076464,-0.049593,0.106079,0.275158,0.284073,0.220691,22,1309576.0,0.931,0.137527
US641,2021_09,60.926,66.991,69.096,58.561,35303600,0.099547,0.099238,0.138838,0.143021,0.343464,0.253917,0.242717,21,1344847.0,1.193,0.172921
US641,2021_10,67.332,70.81,74.239,67.099,23072500,0.051654,0.057018,0.250759,0.153218,0.231322,0.073202,0.245199,21,1290947.0,0.812,0.106044
US641,2021_11,71.659,68.68,76.244,68.48,18812300,-0.041572,-0.030086,0.126957,0.071068,0.30632,0.228448,0.254367,21,1169521.0,0.731,0.10835
US641,2021_12,70.552,73.006,74.482,67.09,29554100,0.034783,0.062983,0.089788,0.241092,0.368701,0.180469,0.199367,22,1082408.0,1.241,0.104773
US641,2022_01,74.113,77.856,85.593,71.839,30678000,0.050504,0.066437,0.099498,0.375207,0.352624,0.189685,0.153793,20,1197642.0,1.164,0.185575
US641,2022_02,78.04,80.13,85.668,73.299,21044900,0.026781,0.029209,0.166715,0.314838,0.337988,0.071253,0.152734,19,1231470.0,0.777,0.158494
US641,2022_03,79.14,76.475,82.47,70.018,38107900,-0.033675,-0.045618,0.047516,0.14157,0.551401,0.197693,0.171164,23,1361073.0,1.273,0.157344
US641,2022_04,79.358,69.261,79.46,66.445,34737300,-0.127234,-0.094327,-0.110396,-0.021882,0.329466,0.215559,0.225011,20,1422577.0,1.11,0.164003
US641,2022_05,71.138,70.369,72.72,59.865,30311600,-0.01081,0.015995,-0.121817,0.024589,0.423468,0.191519,0.220551,21,1562982.0,0.882,0.180694
US641,2022_06,70.639,62.625,70.639,61.507,25320800,-0.11345,-0.110048,-0.181102,-0.142191,0.377311,0.237928,0.247006,21,1369238.0,0.841,0.129284
US641,2022_07,62.505,66.371,70.681,60.346,22438800,0.061851,0.059826,-0.041719,-0.147509,0.280336,0.305499,0.24137,20,1182897.0,0.862,0.165347
US641,2022_08,65.936,68.531,74.266,65.211,16150400,0.039356,0.032532,-0.026122,-0.144757,0.259938,0.316009,0.243173,23,968333.0,0.758,0.137329
US641,2022_09,68.437,61.186,73.754,61.091,27706600,-0.105951,-0.107171,-0.022974,-0.199915,0.280145,0.310322,0.270581,21,1004482.0,1.254,0.18502
US641,2022_10,62.055,60.67,65.781,55.171,38004100,-0.022319,-0.008439,-0.085905,-0.12404,0.49218,0.248772,0.25108,21,1240320.0,1.393,0.170989
US641,2022_11,61.444,61.737,64.973,56.487,30335800,0.004769,0.017589,-0.099134,-0.122667,0.394464,0.227994,0.251631,21,1455250.0,0.948,0.138095
US641,2022_12,62.322,58.125,62.752,54.63,31114800,-0.067344,-0.058505,-0.05003,-0.071855,0.265993,0.133972,0.214887,21,1506889.0,0.939,0.130334
US641,2023_01,58.473,63.742,63.82,56.708,30792900,0.09011,0.096634,0.050635,-0.03962,0.339337,0.268725,0.247681,20,1397629.0,1.001,0.121635
US641,2023_02,63.055,60.951,67.246,59.455,28010900,-0.033368,-0.043787,-0.012733,-0.110605,0.20471,0.296657,0.243736,19,1362403.0,0.935,0.123552
US641,2023_03,60.864,38.394,61.855,25.363,144493500,-0.369184,-0.370086,-0.339462,-0.372508,1.193068,0.829478,0.557761,23,3080262.0,2.132,0.599571
US641,2023_04,38.526,38.35,42.028,33.743,68145700,-0.004568,-0.001151,-0.398361,-0.367897,0.537696,0.699145,0.559505,19,3646214.0,0.85,0.215056
US641,2023_05,38.394,31.921,39.243,25.112,122323400,-0.168594,-0.167628,-0.476281,-0.482949,1.05384,0.640025,0.559267,22,5075191.0,1.096,0.368033
US641,2023_06,32.434,38.076,39.604,31.355,66703400,0.173953,0.192809,-0.008282,-0.344932,0.535412,0.6249,0.691375,21,3896553.0,0.778,0.254322
US642,2020_01,43.266,37.589,43.365,37.515,44266100,-0.131212,-0.123844,-0.055147,0.024578,0.239178,0.325012,0.307367,21,1896662.0,1.061,0.135218
US642,2020_02,37.886,33.255,40.002,32.548,43024900,-0.122235,-0.115286,-0.19153,-0.013939,0.301181,0.325445,0.333896,19,1859189.0,1.052,0.196742
US642,2020_03,33.022,22.276,34.413,19.629,134098500,-0.325419,-0.330163,-0.480777,-0.390387,0.861516,0.421456,0.539682,22,3354386.0,1.817,0.447693
US642,2020_04,21.535,26.313,27.337,20.32,73844000,0.221871,0.18124,-0.299979,-0.338584,0.64568,0.889531,0.614531,21,3802536.0,0.883,0.32586
US642,2020_05,26.013,27.711,29.731,21.109,60826500,0.065275,0.053109,-0.166739,-0.326333,0.788142,0.92179,0.621507,20,4072258.0,0.679,0.331452
US642,2020_06,27.921,28.628,34.497,27.121,57364200,0.025321,0.033121,0.285177,-0.332707,0.658823,0.278412,0.618162,22,2909617.0,0.896,0.264174
US642,2020_07,28.569,27.34,29.041,25.361,38879200,-0.043019,-0.045,0.03903,-0.272658,0.483973,0.179599,0.605579,22,2379847.0,0.743,0.128795
US642,2020_08,27.449,27.342,30.742,26.636,29762900,-0.003898,6e-05,-0.01331,-0.177829,0.363454,0.13584,0.591677,21,1909186.0,0.709,0.149573
US642,2020_09,27.087,24.842,28.881,23.422,34327600,-0.082881,-0.091418,-0.132252,0.11521,0.390863,0.158451,0.326004,21,1560147.0,1.0,0.201507
US642,2020_10,24.842,27.435,28.328,24.29,39381300,0.10438,0.104381,0.003481,0.042647,0.473552,0.339376,0.243497,22,1567755.0,1.142,0.16256
US642,2020_11,27.818,33.093,36.223,26.024,56182600,0.189625,0.206209,0.210335,0.194225,1.061169,0.524,0.372228,20,1968053.0,1.298,0.366626
US642,2020_12,33.899,37.252,37.989,33.478,35405900,0.098911,0.12568,0.499534,0.301218,0.335446,0.186052,0.393763,22,1984391.0,0.811,0.133064
US642,2021_01,36.943,37.852,43.923,36.12,31035000,0.024605,0.016114,0.379685,0.384488,0.566514,0.330532,0.366955,19,1857932.0,0.759,0.211235
US642,2021_02,38.101,45.9,49.81,37.749,26378400,0.204693,0.212613,0.387011,0.678748,0.382469,0.341098,0.40458,19,1406353.0,0.853,0.316565
US642,2021_03,46.47,47.445,51.986,45.045,35671400,0.020981,0.033666,0.273635,0.909859,0.372364,0.376676,0.287564,23,1410376.0,1.15,0.149359
US642,2021_04,47.091,48.17,49.292,44.57,27983000,0.022913,0.015284,0.272594,0.755779,0.320666,0.377622,0.322069,21,1364133.0,0.932,0.100275
US642,2021_05,48.731,50.258,52.663,47.48,25776500,0.031335,0.043336,0.094943,0.518698,0.284728,0.049362,0.273856,20,1355014.0,0.865,0.106365
US642,2021_06,50.614,45.899,51.456,43.233,27399300,-0.093156,-0.086731,-0.032591,0.232126,0.365182,0.237113,0.336155,22,1229679.0,1.013,0.162464
US642,2021_07,46.619,45.282,46.906,40.863,30506700,-0.028679,-0.013432,-0.059952,0.196299,0.407014,0.225888,0.343509,21,1267917.0,1.094,0.129633
US642,2021_08,45.456,50.623,51.252,44.11,25210400,0.11367,0.117938,0.007265,0.102898,0.296443,0.359223,0.234119,22,1259339.0,0.91,0.157124
